Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x60c5,36238.86,3095.905,8,7,11,3,"Not Specified, Mortgage Loan, and Student Loan",15,15,7.18,9.0,_,1166.64,32.8012573794865,22 Years and 11 Months,No,60.77391435762571,__10000__,Low_spent_Small_value_payments,206.6277139907574,2024-09-01
CUS_0x6144,7091.66,835.9716666666667,10,7,15,2,"Credit-Builder Loan, and Student Loan",22,25,4.23,12.0,Bad,1706.05,35.29059509827715,19 Years and 10 Months,Yes,11.632689662306769,26.13088785164386,High_spent_Small_value_payments,305.83358915271606,2024-06-01
CUS_0x6148,7295.715,444.9762500000001,3,5,34,1181,"Auto Loan, Student Loan, Student Loan, Not Specified, Not Specified, Personal Loan, and Personal Loan",12,14,10.0,9.0,Standard,1349.1,23.901353632660488,10 Years and 9 Months,Yes,21.292896101774303,29.211293618931155,Low_spent_Small_value_payments,283.9934352792945,2023-07-01
CUS_0x6159,133670.48,11076.206666666669,3,3,20,4,"Student Loan, Not Specified, Student Loan, and Debt Consolidation Loan",13,9,18.11,7.0,Standard,1160.13,31.12743500800884,16 Years and 10 Months,Yes,263.5778484406841,790.8609837458345,Low_spent_Medium_value_payments,333.1818344801481,2023-04-01
CUS_0x615a,40591.74,3156.645,5,5,16,-100,"Student Loan, Not Specified, Mortgage Loan, and Credit-Builder Loan",22,10,12.36,4.0,_,278.43,32.55061929417711,19 Years and 5 Months,Yes,93.03689328963988,65.92273162688612,High_spent_Small_value_payments,416.70487508347406,2024-06-01
CUS_0x61a6,77476.68000000001,6235.39,4,1269,10,3,"Personal Loan, Credit-Builder Loan, and Not Specified",21,10,11.19,2.0,Standard,801.87,40.45087735294248,31 Years and 5 Months,No,112.63825635213324,561.8333460374897,Low_spent_Medium_value_payments,229.06739761037718,2023-02-01
CUS_0x61e4,14013.165,900.76375,2,3,4,4,"Personal Loan, Home Equity Loan, Debt Consolidation Loan, and Personal Loan",0,5,10.36,6.0,Good,1404.11,27.82827642244693,20 Years and 5 Months,No,38.42009021794846,46.011933958042185,Low_spent_Small_value_payments,295.64435082400934,2023-06-01
CUS_0x61fd,7622.665,848.2220833333333,8,6,24,5,"Credit-Builder Loan, Payday Loan, Payday Loan, Not Specified, and Debt Consolidation Loan",31,23,6.17,9.0,Bad,2140.48,27.39895801016144,14 Years and 4 Months,Yes,31.66156841839921,57.247558444096654,High_spent_Small_value_payments,255.91308147083748,2024-09-01
CUS_0x62c8,16310.21,1565.184166666667,6,6,29,7,"Not Specified, Student Loan, Personal Loan, Not Specified, Home Equity Loan, Auto Loan, and Not Specified",38,11,19.08,1545.0,Standard,1306.23,36.56610401438424,15 Years and 9 Months,Yes,85.51402870298976,122.98647923388786,Low_spent_Small_value_payments,238.01790872978904,2023-03-01
CUS_0x6312,31780.12,2473.343333333333,10,6,24,-100,"Auto Loan, Credit-Builder Loan, Student Loan, and Auto Loan",59,19,6.9,10.0,Bad,1963.21,24.733009561111377,9 Years and 0 Months,Yes,71.60048004190052,170.50330506209798,High_spent_Small_value_payments,265.2305482293349,2024-11-01
CUS_0x632e,21733.845,1320.7080096131806,4,2,6,3,"Payday Loan, Debt Consolidation Loan, and Debt Consolidation Loan",7,5,8.690000000000001,6.0,Good,47.23,28.29386245314249,23 Years and 8 Months,No,256.61387174425874,89.71094343533436,Low_spent_Small_value_payments,339.8741775518437,2024-11-01
CUS_0x632f,40835.65,3173.9708333333333,5,2,1,0,,10,11,6.42,3.0,_,1395.47,37.568059687047786,29 Years and 11 Months,No,0.0,58.111056894511776,High_spent_Small_value_payments,519.2860264388216,2023-02-01
CUS_0x636d,19415.89,1792.990833333333,4,4,27,3,"Not Specified, Not Specified, and Payday Loan",23,18,10.87,14.0,Standard,2493.12,37.53532553691009,16 Years and 1 Months,Yes,41.7703991497989,45.8955786702012,High_spent_Medium_value_payments,341.63310551333325,2023-01-01
CUS_0x637b,15115.04,1274.5866666666668,7,7,24,2,"Auto Loan, and Personal Loan",53,16,18.14,14.0,_,2154.52,33.238471005525724,18 Years and 8 Months,Yes,20.63883931215932,45.11211010446394,High_spent_Small_value_payments,321.70771725004334,2023-03-01
CUS_0x63ac,28699.48_,2434.623333333333,4,7,19,2,"Home Equity Loan, and Home Equity Loan",6,20,17.86,8.0,Standard,813.45,24.00614899001561,8 Years and 0 Months,Yes,37.19278655710208,42.45473244699235,High_spent_Small_value_payments,423.8148143292389,2023-02-01
CUS_0x640e,34107.42,3000.285,8,5,17,2,"Mortgage Loan, and Home Equity Loan",15,15,_,7.0,Standard,884.77,25.55286878892348,17 Years and 2 Months,Yes,44.53855484382924,48.53566846279247,Low_spent_Small_value_payments,321.2613710584528,2024-05-01
CUS_0x6423,68309.04,5422.231059336125,10,7,18,5,"Payday Loan, Not Specified, Mortgage Loan, Home Equity Loan, and Auto Loan",48,22,17.11,14.0,Bad,4249.96,36.31666214086557,12 Years and 2 Months,Yes,782.0998390094411,__10000__,High_spent_Medium_value_payments,334.98810019014235,2024-10-01
CUS_0x6427,8630.4,431.19999999999993,8,10,30,6,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Auto Loan, Payday Loan, and Payday Loan",51,17,27.34,6.0,Bad,2530.35,26.81350278514705,8 Years and 8 Months,Yes,27.07617403153542,34.16878750721447,Low_spent_Small_value_payments,271.8750384612501,2023-09-01
CUS_0x6435,134321.44,9997.59251367481,3,5,12,4,"Student Loan, Student Loan, Debt Consolidation Loan, and Mortgage Loan",29,20,11.09,3.0,Standard,1428.68,35.523325782962,33 Years and 3 Months,NM,1320.5490633616223,209.5174827021613,High_spent_Medium_value_payments,893.2396069280729,2023-03-01
CUS_0x645e,66252.0,5261.0,8,10,23,7,"Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",26,20_,7.0,7.0,Bad,2451.98,35.97117401713857,11 Years and 10 Months,Yes,303.02693648948434,306.9930328972638,Low_spent_Large_value_payments,186.08003061325192,2023-03-01
CUS_0x645f,20415.52,1728.293333333333,7,6,27,5,"Payday Loan, Home Equity Loan, Student Loan, Personal Loan, and Not Specified",61,14,7.42,9.0,Standard,2590.01,33.870786477281605,12 Years and 8 Months,Yes,74.2724150474626,123.59609338473848,Low_spent_Large_value_payments,244.96082490113227,2023-08-01
CUS_0x64d4,14730.78,1507.565,5,2,10,0_,,18,16,5.76,7.0,Good,655.01,39.595918377102144,18 Years and 0 Months,No,0.0,173.46971271827184,Low_spent_Small_value_payments,267.28678728172815,2023-09-01
CUS_0x64e7,141733.08,11570.089999999998,5,5,20,6,"Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Home Equity Loan, Not Specified, and Auto Loan",9,20,10.15,8.0,_,291.88,37.01407461825834,20 Years and 0 Months,Yes,495.8394914005346,182.34764793529285,High_spent_Medium_value_payments,728.8218606641724,2024-04-01
CUS_0x6504,77019.08,6138.256666666667,3,6,10,-100,"Not Specified, Not Specified, and Not Specified",2,6,9.42,4.0,Good,1316.96,29.876462078875804,26 Years and 5 Months,No,168.60958493568816,150.2974272675257,High_spent_Large_value_payments,534.9186544634529,2025-01-01
CUS_0x6569,121698.48,9892.54,3,3,20,6,"Personal Loan, Auto Loan, Auto Loan, Mortgage Loan, Home Equity Loan, and Not Specified",13,13,10.67,9.0,Standard,1203.86,30.38334230519825,8 Years and 2 Months,Yes,559.5169090566362,116.36958201396006,High_spent_Large_value_payments,553.3675089294036,2023-09-01
CUS_0x6575,128754.04,10568.503333333332,3,4,6,4,"Debt Consolidation Loan, Debt Consolidation Loan, Home Equity Loan, and Auto Loan",16,9,4.5,9.0,Good,20.88,34.65427906716532,28 Years and 10 Months,No,342.0384503884663,281.51832207342017,High_spent_Medium_value_payments,683.2935608714467,2024-06-01
CUS_0x65aa,16826.495,1555.2079166666665,5,7,20,-100,"Payday Loan, Home Equity Loan, Student Loan, and Credit-Builder Loan",26,18,7.119999999999999,8.0,Standard,464.4,38.28660990684732,14 Years and 4 Months,Yes,39.67181440373015,83.99733337071838,Low_spent_Small_value_payments,321.85164389221814,2023-02-01
CUS_0x65dc,15725.7,1165.475,6,9,30,4,"Home Equity Loan, Personal Loan, Payday Loan, and Personal Loan",48,8,15.54,7.0,Standard,1452.16,35.797535150554644,18 Years and 5 Months,Yes,38.84287530684608,112.06647704479491,Low_spent_Medium_value_payments,245.63814764835902,2024-09-01
CUS_0x661d,52454.79,4130.2325,8,6,24,7,"Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Debt Consolidation Loan, and Student Loan",25,25,-5.23,11.0,Bad,2429.89,36.367650873618,8 Years and 6 Months,Yes,273.56064730844287,459.974139052073,Low_spent_Small_value_payments,119.71750059272837,2023-07-01
CUS_0x6623,38480.95,2912.745833333333,5,3,2,0,,11,3,6.81,4.0,Good,1208.71,30.08998617125973,20 Years and 10 Months,No,0.0,203.6752511164383,Low_spent_Small_value_payments,377.599332216895,2024-09-01
CUS_0x6630,61607.34,5192.945,9,9,28,7,"Personal Loan, Not Specified, Mortgage Loan, Student Loan, Not Specified, Not Specified, and Auto Loan",46,23,20.67,11.0,Bad,3146.2,33.88122387815963,9 Years and 9 Months,NM,330.1506947054402,146.5968116610416,High_spent_Medium_value_payments,292.54699363351824,2024-02-01
CUS_0x66a1,18625.74,1601.1450000000002,9,7,15,8,"Personal Loan, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Home Equity Loan, and Personal Loan",38,22,6.59,11.0,Bad,3858.98,33.29812868693664,14 Years and 3 Months,Yes,93.08625730989256,90.05671076263637,High_spent_Small_value_payments,236.97153192747103,2023-12-01
CUS_0x66c3,36693.66,3144.8050000000007,6,6,19,9,"Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Mortgage Loan, Payday Loan, Auto Loan, Payday Loan, and Student Loan",58,22,28.74,9.0,Bad,2971.17,35.76365144981883,10 Years and 9 Months,Yes,189.9826851874652,130.2803585608615,High_spent_Small_value_payments,254.21745625167333,2024-07-01
CUS_0x6736,39593.77,3308.480833333333,2,1,5,4,"Auto Loan, Auto Loan, Payday Loan, and Credit-Builder Loan",8,9,10.27,8.0,Good,1460.41,31.77866219579653,28 Years and 11 Months,NM,78.73686094293899,369.28162687780195,Low_spent_Small_value_payments,172.8295955125923,2023-03-01
CUS_0x67cb,14433.725,1389.810416666667,3,3,6,3,"Debt Consolidation Loan, Student Loan, and Auto Loan",27,16,12.76,8.0,Standard,33.79,29.25591061324566,33 Years and 6 Months,Yes,29.708979312256297,67.09725238728164,Low_spent_Small_value_payments,332.17480996712874,2023-02-01
CUS_0x67eb,14709.335,1510.777916666667,1,5,8,0,,12,6,_,4.0,Good,555.74,33.29748333825886,30 Years and 8 Months,No,0.0,107.1566145646772,Low_spent_Small_value_payments,333.92117710198954,2023-06-01
CUS_0x67f9,34433.18,2671.431666666667,5,4,19,2,"Personal Loan, and Debt Consolidation Loan",9,8,10.989999999999998,14.0,Standard,1683.88,25.86752151985016,19 Years and 10 Months,Yes,36.28557407926965,345.2352189027216,Low_spent_Small_value_payments,175.6223736846754,2023-03-01
CUS_0x6894,14388.68,1015.0566666666666,6,8,25,-100,"Not Specified, Home Equity Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Auto Loan",19,24,15.78,17.0,Bad,3852.21,26.29461171599872,1 Years and 4 Months,Yes,87.02200428157549,24.723149864726548,High_spent_Large_value_payments,229.7605125203646,2023-12-01
CUS_0x68a7,59438.88,5163.24,10,8,31,7,"Student Loan, Not Specified, Personal Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Debt Consolidation Loan",47,21,8.42,12.0,Bad,2376.31,25.660541822870933,6 Years and 8 Months,Yes,234.31464029482552,107.79237998587328,High_spent_Medium_value_payments,424.2169797193012,2023-11-01
CUS_0x68b5,12303.09,1243.2575,6,3,9,3,"Payday Loan, Student Loan, and Payday Loan",23,16,17.06,5.0,Standard,1328.11,31.83226480069068,18 Years and 9 Months,NM,26.763607167780485,84.04253415199075,!@9#%8,303.5196086802288,2023-06-01
CUS_0x68d1,20967.39,1932.2825,7,6,28,8_,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Auto Loan, Payday Loan, Credit-Builder Loan, Student Loan, and Not Specified",42,21,6.77,10.0,Bad,4094.0,38.28844984400981,5 Years and 2 Months,Yes,99.51025966713917,25.853461346184663,High_spent_Medium_value_payments,317.8645289866762,2024-03-01
CUS_0x68d5,130402.88_,10187.66736378553,4,5,7,1,Auto Loan,4,6,12.81,3.0,Good,943.72,36.7251749873986,30 Years and 4 Months,No,686.9800417964929,502.2442544870173,High_spent_Small_value_payments,782.805673264298,2024-08-01
CUS_0x68df,20422.48,1442.8733333333332,5,7,5,0,,26,10,16.33,2.0,Standard,1420.58,33.42750975398471,32 Years and 8 Months,Yes,0.0,33.646331077577024,High_spent_Small_value_payments,370.6410022557563,2023-03-01
CUS_0x68f6,32187.36,2423.28,4,3,9,4,"Auto Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",6,14,1.4,7.0,Good,366.87,28.92782502961889,27 Years and 9 Months,No,106.82193945361178,117.82289900468464,High_spent_Small_value_payments,277.6831615417036,2025-01-01
CUS_0x6960,43788.75_,3394.0625,3,7,10,1,Not Specified,7,6,4.43,4.0,Good,1427.84,25.991295318428683,29 Years and 0 Months,No,23.44304387445748,366.83473756248833,Low_spent_Small_value_payments,239.12846856305424,2024-07-01
CUS_0x698,46301.96,3680.4966666666655,8,6,1,2,"Student Loan, and Credit-Builder Loan",18,9_,1.86,5.0,Standard,1288.02,24.325964133481303,29 Years and 3 Months,No,70.97368000803823,415.08728659390886,Low_spent_Small_value_payments,171.9887000647196,2024-09-01
CUS_0x69b1,41481.82,3526.009912076317,1,3,4,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",9,4,11.68,2.0,Good,650.2,32.909667898956926,20 Years and 2 Months,NM,175.42723283660786,121.41915323267145,!@9#%8,415.84386852106974,2023-06-01
CUS_0x69ea,77519.04,6184.919999999999,6,6,23,7,"Personal Loan, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, and Debt Consolidation Loan",31,14,16.57,6.0,Bad,3343.32,37.65279832063058,9 Years and 0 Months,Yes,360.6812788524779,500.8134477019729,Low_spent_Medium_value_payments,36.997273445549176,2024-12-01
CUS_0x6a0b,73052.94,5909.745,4,4,14,2,"Debt Consolidation Loan, and Debt Consolidation Loan",25,13,1.93,3.0,Standard,583.73,33.266728732399095,26 Years and 8 Months,Yes,64.60393728610639,292.54202672756213,Low_spent_Small_value_payments,523.8285359863314,2025-01-01
CUS_0x6a1b,30788.44,2623.703333333333,7,9,31,6,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, Personal Loan, and Credit-Builder Loan",49,20,21.73,9.0,Bad,3470.08,38.25442229235325,1 Years and 8 Months,Yes,114.533020898938,242.53234925147845,!@9#%8,195.30496318291688,2023-04-01
CUS_0x6a66,10640.355,1115.69625,6,3,13,2,"Credit-Builder Loan, and Credit-Builder Loan",12,18,9.62,7.0,_,76.19,39.807367805390896,24 Years and 0 Months,Yes,17.31503008207037,33.75597915938709,High_spent_Medium_value_payments,310.49861575854254,2023-04-01
CUS_0x6a74,134734.16,11184.846666666665,7,7,11,2_,"Payday Loan, and Not Specified",21,13,2.11,2.0,Standard,45.12,41.52313697334932,17 Years and 9 Months,NM,153.81394769528632,249.0177099257592,!@9#%8,975.6530090456212,2023-11-01
CUS_0x6ad2,35643.6,3046.3,4,3,9,-100,"Auto Loan, Personal Loan, Auto Loan, and Personal Loan",29,19,16.48,12.0,Standard,171.98,34.83139270263001,6 Years and 4 Months,Yes,60.03954017071801,81.04821259864895,High_spent_Medium_value_payments,413.5422472306331,2023-06-01
CUS_0x6ae2,37579.75_,2891.645833333333,3,1,5,0,,12,6,7.39,2.0,_,865.97,28.801331214348373,18 Years and 4 Months,NM,0.0,35.06453340374261,High_spent_Medium_value_payments,504.10004992959085,2024-06-01
CUS_0x6aec,9290.25,478.1875,6,7,32,9,"Home Equity Loan, Home Equity Loan, Payday Loan, Mortgage Loan, Payday Loan, Home Equity Loan, Personal Loan, Credit-Builder Loan, and Not Specified",24,19,9.28,8.0,Bad,1633.87,36.61160850868327,15 Years and 0 Months,Yes,40.856737331467954,36.77306304071735,!@9#%8,260.1889496278147,2024-02-01
CUS_0x6aed,28110.86,2519.5716666666667,427,8,32,8,"Student Loan, Student Loan, Credit-Builder Loan, Student Loan, Not Specified, Payday Loan, Home Equity Loan, and Student Loan",27,20,28.51,12.0,Bad,4593.31,40.60211743865357,11 Years and 11 Months,Yes,185.65518536991573,64.12547068875419,High_spent_Medium_value_payments,252.17651060799668,2024-09-01
CUS_0x6b89,20382.97,1451.5808333333334,6,9,28,6,"Student Loan, Auto Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",38,23,15.03,11.0,_,2536.84,28.36479968353768,19 Years and 3 Months,Yes,56.85068877732368,45.03819489710219,Low_spent_Large_value_payments,313.26919965890744,2024-04-01
CUS_0x6ba3,35310.83,3058.5691666666667,5,5,5,2,"Debt Consolidation Loan, and Not Specified",28,9,9.74,1.0,_,878.11,25.601075633335924,31 Years and 3 Months,No,31.427238825172346,91.99291552178914,High_spent_Small_value_payments,442.4367623197052,2024-06-01
CUS_0x6bcf,35198.01,2864.1675,3,7,9,2,"Mortgage Loan, and Mortgage Loan",9,11,3.28,3.0,Good,863.31,33.48144549797377,33 Years and 0 Months,No,72001.0,189.9482839035436,Low_spent_Medium_value_payments,332.86164432200155,2025-01-01
CUS_0x6c4c,85953.88,7140.823333333334,3,3,16,4,"Personal Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",23,18,15.55,9.0,Standard,649.07,27.12889687158367,29 Years and 0 Months,NM,219.24917445632212,115.21594995593568,High_spent_Large_value_payments,619.6172089210755,2023-06-01
CUS_0x6c4e,15784.29,1147.3575,5,5,9,7,"Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Student Loan, Payday Loan, Credit-Builder Loan, and Debt Consolidation Loan",7,14,_,7.0,Standard,485.24,29.804982992627203,17 Years and 9 Months,Yes,91.89197618391913,111.50197946685806,Low_spent_Small_value_payments,201.3417943492228,2024-03-01
CUS_0x6c85,72576.04,5934.003333333332,5,3,7,4,"Credit-Builder Loan, Personal Loan, Home Equity Loan, and Home Equity Loan",5,14,2.27,1.0,Good,478.74,39.252682328231984,25 Years and 0 Months,No,197.00993175170268,137.85586404285525,High_spent_Medium_value_payments,508.5345375387754,2023-06-01
CUS_0x6e64,41176.49_,3427.374166666666,0,4,11,2,"Personal Loan, and Credit-Builder Loan",4,4,2.5,5.0,Good,46.05,32.47725798430919,21 Years and 4 Months,No,52.52158963126021,142.32800769989484,High_spent_Medium_value_payments,397.8878193355116,2024-04-01
CUS_0x6e7,95745.88,7799.823333333334,7,6,18,3,"Payday Loan, Payday Loan, and Student Loan",15,13,10.17,8.0,_,738.41,35.024227138910014,21 Years and 5 Months,Yes,142.28077091909554,497.30871765610664,Low_spent_Large_value_payments,410.39284475813133,2024-05-01
CUS_0x6e8,76040.81999999999,6323.735,7,4,8,4,"Student Loan, Personal Loan, Personal Loan, and Payday Loan",24,15,9.23,3.0,Standard,982.4,37.78990835070096,17 Years and 6 Months,Yes,223.69410704142024,__10000__,Low_spent_Medium_value_payments,353.08029876820524,2023-03-01
CUS_0x6ed7,44915.91,3138.63093911549,3,6,20,3_,"Auto Loan, Auto Loan, and Personal Loan",13,10,17.53,7.0,Standard,1754.88,27.17414417447466,15 Years and 2 Months,NM,537.0395603274477,80.23255569908041,High_spent_Large_value_payments,449.5886948579818,2024-12-01
CUS_0x6edb,46243.56,4083.63,4,5,13,0,,5,88,15.79,11.0,Standard,1455.34,24.740042937383908,30 Years and 0 Months,Yes,0.0,76.73903747225522,High_spent_Medium_value_payments,581.6239625277448,2024-02-01
CUS_0x6f09,9026.645,599.2204166666667,8,8,17,6,"Personal Loan, Auto Loan, Not Specified, Debt Consolidation Loan, Personal Loan, and Student Loan",23,15,8.22,9.0,Bad,2018.44,27.03719060528552,12 Years and 11 Months,NM,31.38186538858564,52.95933522498479,Low_spent_Small_value_payments,265.58084105309626,2023-03-01
CUS_0x6f71,65076.0,5160.0,3,5,4,4,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Credit-Builder Loan",9,12,_,4.0,Good,451.78,33.70537752356509,22 Years and 10 Months,NM,216.28942161757053,__10000__,Low_spent_Medium_value_payments,408.6566784459858,2024-10-01
CUS_0x6f78,75490.22,6502.8516666666665,1,2,2,1,Debt Consolidation Loan,11,7,2.02,6.0,_,233.03,32.4382407623551,33 Years and 4 Months,No,42.19111810979919,390.6545319287856,Low_spent_Medium_value_payments,497.4395166280819,2023-07-01
CUS_0x703f,65778.22_,5561.5183333333325,5,3,11,4,"Mortgage Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",26,18,11.6,6.0,Standard,705.44,31.106051302332865,16 Years and 10 Months,No,172.53053327914932,90.12282122326977,High_spent_Medium_value_payments,543.4984788309143,2023-01-01
CUS_0x70d6,49400.52,4055.71,9,7,31,6,"Student Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Not Specified",33,24,18.24,10.0,Bad,2665.45,29.9117806041004,7 Years and 4 Months,Yes,230.287844059992,247.1876321825833,High_spent_Small_value_payments,188.09552375742476,2023-06-01
CUS_0x7110,87932.96,7206.746666666668,4,3,4,2,"Home Equity Loan, and Not Specified",13,13,_,3.0,Good,649.7,27.4614498160174,21 Years and 11 Months,No,117.41528169068609,66.28485792618429,High_spent_Large_value_payments,776.9745270497964,2024-09-01
CUS_0x717d,33940.0,2883.333333333333,3,5,3,2,"Student Loan, and Student Loan",10,2,10.82,0.0,Good,947.25,34.4726857729065,27 Years and 4 Months,No,56.5027896079768,207.23772068121602,Low_spent_Large_value_payments,294.59282304414063,2024-09-01
CUS_0x7189,62096.31,5151.6925,3,7,17,4,"Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Not Specified",28,15,9.58,4.0,_,2364.63,24.595710254708127,10 Years and 8 Months,NM,132.17491327320653,485.5201565940145,!@9#%8,187.474180132779,2024-10-01
CUS_0x7198,30912.38,2613.0316666666668,3,1,7,1,Payday Loan,0,2,10.49,0.0,_,912.63,32.27822073102016,21 Years and 10 Months,No,14.28583455387484,__10000__,High_spent_Medium_value_payments,398.88388648632014,2023-07-01
CUS_0x71e0,15398.95,1548.2458333333334,1,7,5,4,"Student Loan, Mortgage Loan, Not Specified, and Not Specified",1,1,8.41,8.0,Good,343.84_,28.13568775694777,28 Years and 10 Months,No,34.81396985624466,95.38656229488777,Low_spent_Large_value_payments,294.6240511822009,2023-09-01
CUS_0x7210,13231.53,1379.6275,5,5,12,5,"Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Student Loan, and Mortgage Loan",30,13,23.46,8.0,_,292.4,33.93389426064482,18 Years and 10 Months,NM,36.263507894252726,59.075153689230916,Low_spent_Small_value_payments,332.6240884165164,2024-11-01
CUS_0x7250,85328.73,6858.7275,528,4,11,1,Student Loan,17,834,1.83,2.0,_,585.05,22.56544762239665,32 Years and 2 Months,No,68.4589661120162,610.8695367356431,Low_spent_Medium_value_payments,286.54424715234063,2024-06-01
CUS_0x7258,58982.64,4685.22,8,9,29,5,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",37,24,9.76,16.0,Bad,2471.86,28.95261162609236,6 Years and 6 Months,NM,222.1754760763804,232.77475558568844,High_spent_Small_value_payments,273.5717683379312,2024-01-01
CUS_0x72c0,116522.68,8986.315953451429,3,4,16,6,"Home Equity Loan, Mortgage Loan, Payday Loan, Student Loan, Not Specified, and Mortgage Loan",26,7,16.74,11.0,_,272.6,26.254382113361164,5 Years and 11 Months,Yes,1042.6742094601684,571.6997364369594,Low_spent_Medium_value_payments,293.4557673181089,2024-07-01
CUS_0x7327,32128.47,2386.3725,3,4,11,4,"Credit-Builder Loan, Auto Loan, Personal Loan, and Payday Loan",14,16,3.13,4.0,Good,1178.78,26.031144291702127,17 Years and 0 Months,NM,93.41266530777204,107.00345682807034,Low_spent_Medium_value_payments,318.22112786415767,2025-01-01
CUS_0x7341,16633.78,1613.148333333333,5,3,10,3,"Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",9,3,7.199999999999998,4.0,Good,110.89,29.360670835911023,21 Years and 8 Months,No,40.15058774350474,90.90420795084879,Low_spent_Large_value_payments,300.2600376389798,2024-12-01
CUS_0x7354,24749.2,2142.433333333333,4,4,19,1,Not Specified,29,10,2.41,9.0,Standard,1188.44,36.82838747877981,33 Years and 6 Months,No,12.428471844917375,143.15446401947256,Low_spent_Small_value_payments,348.6603974689434,2023-05-01
CUS_0x7373,44689.77,3741.1475000000014,6,6,20,7_,"Debt Consolidation Loan, Student Loan, Home Equity Loan, Payday Loan, Payday Loan, Debt Consolidation Loan, and Student Loan",8,12,8.31,7.0,_,2319.8,26.858881114702022,14 Years and 0 Months,Yes,202.06108052742184,502.8256545066619,Low_spent_Small_value_payments,331.5336508743053,2023-01-01
CUS_0x73a5,50291.22_,3999.935,7,9,22,4,"Not Specified, Not Specified, Auto Loan, and Payday Loan",60,15,18.06,9.0,Bad,1696.44,37.17837203942887,9 Years and 4 Months,Yes,139.65375162525515,120.4678334601584,High_spent_Small_value_payments,399.8719149145865,2024-01-01
CUS_0x73b1,34150.84,2946.903333333333,10,10,29,4,"Personal Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",46,18,8.93,12.0,Bad,2089.71,24.58535053498145,9 Years and 9 Months,Yes,67.97113360789109,125.53157712995554,High_spent_Small_value_payments,361.1876225954867,2024-02-01
CUS_0x73e6,25290.87,1868.5725,3,5,17,3,"Student Loan, Mortgage Loan, and Student Loan",8,12,17.1,5.0,_,340.65,36.36631888767123,21 Years and 10 Months,Yes,59.86693431956216,123.37260799755627,High_spent_Small_value_payments,263.6177076828816,2023-03-01
CUS_0x7430,16380.17,1441.0141666666666,4,5,8,0,,29,9,13.58,2.0,Standard,996.18,28.97209697592132,19 Years and 9 Months,No,0.0,133.96838107013042,Low_spent_Small_value_payments,300.13303559653633,2023-02-01
CUS_0x74e5,84120.45000000001,7031.037500000001,2,7,8,-100,"Payday Loan, Not Specified, and Student Loan",4,1,4.91,5.0,Good,1317.56,39.32428018003918,19 Years and 6 Months,No,136.27775632878337,276.0120854249784,Low_spent_Small_value_payments,580.8139082462384,2024-04-01
CUS_0x753,29416.29,2151.3575,4,5,5,4,"Home Equity Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",9,6,0.97,2.0,Good,905.18,33.07414845692131,24 Years and 10 Months,No,93.32743827639888,184.6156064799109,Low_spent_Small_value_payments,227.1927052436902,2024-05-01
CUS_0x756d,91404.54,7912.045000000001,7,7,888,4,"Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, and Credit-Builder Loan",32,12,_,0.0,Standard,66.93,32.17294197785272,15 Years and 11 Months,Yes,282.26040679454263,675.8787694972601,Low_spent_Small_value_payments,123.06532370819748,2023-02-01
