loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date
CUS_0x7341_2024_12_01,CUS_0x7341,2024-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2025-07-01
CUS_0x7341_2024_12_01,CUS_0x7341,2024-12-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2025-08-01
CUS_0x7341_2024_12_01,CUS_0x7341,2024-12-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-09-01
CUS_0x7341_2024_12_01,CUS_0x7341,2024-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-10-01
CUS_0x7354_2023_05_01,CUS_0x7354,2023-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-05-01
CUS_0x7354_2023_05_01,CUS_0x7354,2023-05-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-06-01
CUS_0x7354_2023_05_01,CUS_0x7354,2023-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-07-01
CUS_0x7354_2023_05_01,CUS_0x7354,2023-05-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-08-01
CUS_0x7354_2023_05_01,CUS_0x7354,2023-05-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-09-01
CUS_0x7354_2023_05_01,CUS_0x7354,2023-05-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-10-01
CUS_0x7354_2023_05_01,CUS_0x7354,2023-05-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-11-01
CUS_0x7354_2023_05_01,CUS_0x7354,2023-05-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-12-01
CUS_0x7354_2023_05_01,CUS_0x7354,2023-05-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-01-01
CUS_0x7354_2023_05_01,CUS_0x7354,2023-05-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-02-01
CUS_0x7354_2023_05_01,CUS_0x7354,2023-05-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-03-01
CUS_0x7373_2023_01_01,CUS_0x7373,2023-01-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-01-01
CUS_0x7373_2023_01_01,CUS_0x7373,2023-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-02-01
CUS_0x7373_2023_01_01,CUS_0x7373,2023-01-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2023-03-01
CUS_0x7373_2023_01_01,CUS_0x7373,2023-01-01,10,3,10000,1000.0,2000.0,0.0,7000.0,2023-04-01
CUS_0x7373_2023_01_01,CUS_0x7373,2023-01-01,10,4,10000,1000.0,0.0,1000.0,7000.0,2023-05-01
CUS_0x7373_2023_01_01,CUS_0x7373,2023-01-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2023-06-01
CUS_0x7373_2023_01_01,CUS_0x7373,2023-01-01,10,6,10000,1000.0,0.0,3000.0,7000.0,2023-07-01
CUS_0x7373_2023_01_01,CUS_0x7373,2023-01-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2023-08-01
CUS_0x7373_2023_01_01,CUS_0x7373,2023-01-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2023-09-01
CUS_0x7373_2023_01_01,CUS_0x7373,2023-01-01,10,9,10000,1000.0,0.0,6000.0,7000.0,2023-10-01
CUS_0x7373_2023_01_01,CUS_0x7373,2023-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2023-11-01
CUS_0x73a5_2024_01_01,CUS_0x73a5,2024-01-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-01-01
CUS_0x73a5_2024_01_01,CUS_0x73a5,2024-01-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-02-01
CUS_0x73a5_2024_01_01,CUS_0x73a5,2024-01-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-03-01
CUS_0x73a5_2024_01_01,CUS_0x73a5,2024-01-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2024-04-01
CUS_0x73a5_2024_01_01,CUS_0x73a5,2024-01-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2024-05-01
CUS_0x73a5_2024_01_01,CUS_0x73a5,2024-01-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2024-06-01
CUS_0x73a5_2024_01_01,CUS_0x73a5,2024-01-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2024-07-01
CUS_0x73a5_2024_01_01,CUS_0x73a5,2024-01-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2024-08-01
CUS_0x73a5_2024_01_01,CUS_0x73a5,2024-01-01,10,8,10000,1000.0,0.0,6000.0,8000.0,2024-09-01
CUS_0x73a5_2024_01_01,CUS_0x73a5,2024-01-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2024-10-01
CUS_0x73a5_2024_01_01,CUS_0x73a5,2024-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2024-11-01
CUS_0x73b1_2024_02_01,CUS_0x73b1,2024-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-02-01
CUS_0x73b1_2024_02_01,CUS_0x73b1,2024-02-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-03-01
CUS_0x73b1_2024_02_01,CUS_0x73b1,2024-02-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-04-01
CUS_0x73b1_2024_02_01,CUS_0x73b1,2024-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-05-01
CUS_0x73b1_2024_02_01,CUS_0x73b1,2024-02-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-06-01
CUS_0x73b1_2024_02_01,CUS_0x73b1,2024-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-07-01
CUS_0x73b1_2024_02_01,CUS_0x73b1,2024-02-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-08-01
CUS_0x73b1_2024_02_01,CUS_0x73b1,2024-02-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-09-01
CUS_0x73b1_2024_02_01,CUS_0x73b1,2024-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-10-01
CUS_0x73b1_2024_02_01,CUS_0x73b1,2024-02-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-11-01
CUS_0x73b1_2024_02_01,CUS_0x73b1,2024-02-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-12-01
CUS_0x73e6_2023_03_01,CUS_0x73e6,2023-03-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-03-01
CUS_0x73e6_2023_03_01,CUS_0x73e6,2023-03-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-04-01
CUS_0x73e6_2023_03_01,CUS_0x73e6,2023-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-05-01
CUS_0x73e6_2023_03_01,CUS_0x73e6,2023-03-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-06-01
CUS_0x73e6_2023_03_01,CUS_0x73e6,2023-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-07-01
CUS_0x73e6_2023_03_01,CUS_0x73e6,2023-03-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-08-01
CUS_0x73e6_2023_03_01,CUS_0x73e6,2023-03-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-09-01
CUS_0x73e6_2023_03_01,CUS_0x73e6,2023-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-10-01
CUS_0x73e6_2023_03_01,CUS_0x73e6,2023-03-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-11-01
CUS_0x73e6_2023_03_01,CUS_0x73e6,2023-03-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-12-01
CUS_0x73e6_2023_03_01,CUS_0x73e6,2023-03-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-01-01
CUS_0x7430_2023_02_01,CUS_0x7430,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x7430_2023_02_01,CUS_0x7430,2023-02-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-03-01
CUS_0x7430_2023_02_01,CUS_0x7430,2023-02-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-04-01
CUS_0x7430_2023_02_01,CUS_0x7430,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x7430_2023_02_01,CUS_0x7430,2023-02-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-06-01
CUS_0x7430_2023_02_01,CUS_0x7430,2023-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-07-01
CUS_0x7430_2023_02_01,CUS_0x7430,2023-02-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-08-01
CUS_0x7430_2023_02_01,CUS_0x7430,2023-02-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-09-01
CUS_0x7430_2023_02_01,CUS_0x7430,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0x7430_2023_02_01,CUS_0x7430,2023-02-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-11-01
CUS_0x7430_2023_02_01,CUS_0x7430,2023-02-01,10,10,10000,1000.0,1000.0,0.0,0.0,2023-12-01
CUS_0x74e5_2024_04_01,CUS_0x74e5,2024-04-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-04-01
CUS_0x74e5_2024_04_01,CUS_0x74e5,2024-04-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-05-01
CUS_0x74e5_2024_04_01,CUS_0x74e5,2024-04-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-06-01
CUS_0x74e5_2024_04_01,CUS_0x74e5,2024-04-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-07-01
CUS_0x74e5_2024_04_01,CUS_0x74e5,2024-04-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-08-01
CUS_0x74e5_2024_04_01,CUS_0x74e5,2024-04-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-09-01
CUS_0x74e5_2024_04_01,CUS_0x74e5,2024-04-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-10-01
CUS_0x74e5_2024_04_01,CUS_0x74e5,2024-04-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-11-01
CUS_0x74e5_2024_04_01,CUS_0x74e5,2024-04-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-12-01
CUS_0x74e5_2024_04_01,CUS_0x74e5,2024-04-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2025-01-01
CUS_0x74e5_2024_04_01,CUS_0x74e5,2024-04-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-02-01
CUS_0x753_2024_05_01,CUS_0x753,2024-05-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-05-01
CUS_0x753_2024_05_01,CUS_0x753,2024-05-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-06-01
CUS_0x753_2024_05_01,CUS_0x753,2024-05-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-07-01
CUS_0x753_2024_05_01,CUS_0x753,2024-05-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2024-08-01
CUS_0x753_2024_05_01,CUS_0x753,2024-05-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2024-09-01
CUS_0x753_2024_05_01,CUS_0x753,2024-05-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2024-10-01
CUS_0x753_2024_05_01,CUS_0x753,2024-05-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2024-11-01
CUS_0x753_2024_05_01,CUS_0x753,2024-05-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2024-12-01
CUS_0x753_2024_05_01,CUS_0x753,2024-05-01,10,8,10000,1000.0,0.0,6000.0,8000.0,2025-01-01
CUS_0x753_2024_05_01,CUS_0x753,2024-05-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2025-02-01
CUS_0x753_2024_05_01,CUS_0x753,2024-05-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-03-01
CUS_0x756d_2023_02_01,CUS_0x756d,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x756d_2023_02_01,CUS_0x756d,2023-02-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-03-01
CUS_0x756d_2023_02_01,CUS_0x756d,2023-02-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-04-01
CUS_0x756d_2023_02_01,CUS_0x756d,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x756d_2023_02_01,CUS_0x756d,2023-02-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-06-01
CUS_0x756d_2023_02_01,CUS_0x756d,2023-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-07-01
CUS_0x756d_2023_02_01,CUS_0x756d,2023-02-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-08-01
CUS_0x756d_2023_02_01,CUS_0x756d,2023-02-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-09-01
CUS_0x756d_2023_02_01,CUS_0x756d,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0x756d_2023_02_01,CUS_0x756d,2023-02-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-11-01
CUS_0x756d_2023_02_01,CUS_0x756d,2023-02-01,10,10,10000,1000.0,1000.0,0.0,0.0,2023-12-01
CUS_0x757d_2024_06_01,CUS_0x757d,2024-06-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-06-01
CUS_0x757d_2024_06_01,CUS_0x757d,2024-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-07-01
CUS_0x757d_2024_06_01,CUS_0x757d,2024-06-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-08-01
CUS_0x757d_2024_06_01,CUS_0x757d,2024-06-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2024-09-01
CUS_0x757d_2024_06_01,CUS_0x757d,2024-06-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2024-10-01
CUS_0x757d_2024_06_01,CUS_0x757d,2024-06-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2024-11-01
CUS_0x757d_2024_06_01,CUS_0x757d,2024-06-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2024-12-01
CUS_0x757d_2024_06_01,CUS_0x757d,2024-06-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2025-01-01
CUS_0x757d_2024_06_01,CUS_0x757d,2024-06-01,10,8,10000,1000.0,0.0,6000.0,8000.0,2025-02-01
CUS_0x757d_2024_06_01,CUS_0x757d,2024-06-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2025-03-01
CUS_0x757d_2024_06_01,CUS_0x757d,2024-06-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-04-01
CUS_0x758f_2023_12_01,CUS_0x758f,2023-12-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-12-01
CUS_0x758f_2023_12_01,CUS_0x758f,2023-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-01-01
CUS_0x758f_2023_12_01,CUS_0x758f,2023-12-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-02-01
CUS_0x758f_2023_12_01,CUS_0x758f,2023-12-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-03-01
CUS_0x758f_2023_12_01,CUS_0x758f,2023-12-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-04-01
CUS_0x758f_2023_12_01,CUS_0x758f,2023-12-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-05-01
CUS_0x758f_2023_12_01,CUS_0x758f,2023-12-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-06-01
CUS_0x758f_2023_12_01,CUS_0x758f,2023-12-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-07-01
CUS_0x758f_2023_12_01,CUS_0x758f,2023-12-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-08-01
CUS_0x758f_2023_12_01,CUS_0x758f,2023-12-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-09-01
CUS_0x758f_2023_12_01,CUS_0x758f,2023-12-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-10-01
CUS_0x7623_2023_11_01,CUS_0x7623,2023-11-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-11-01
CUS_0x7623_2023_11_01,CUS_0x7623,2023-11-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-12-01
CUS_0x7623_2023_11_01,CUS_0x7623,2023-11-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-01-01
CUS_0x7623_2023_11_01,CUS_0x7623,2023-11-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-02-01
CUS_0x7623_2023_11_01,CUS_0x7623,2023-11-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-03-01
CUS_0x7623_2023_11_01,CUS_0x7623,2023-11-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-04-01
CUS_0x7623_2023_11_01,CUS_0x7623,2023-11-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-05-01
CUS_0x7623_2023_11_01,CUS_0x7623,2023-11-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-06-01
CUS_0x7623_2023_11_01,CUS_0x7623,2023-11-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-07-01
CUS_0x7623_2023_11_01,CUS_0x7623,2023-11-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-08-01
CUS_0x7623_2023_11_01,CUS_0x7623,2023-11-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-09-01
CUS_0x7659_2023_02_01,CUS_0x7659,2023-02-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-02-01
CUS_0x7659_2023_02_01,CUS_0x7659,2023-02-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-03-01
CUS_0x7659_2023_02_01,CUS_0x7659,2023-02-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-04-01
CUS_0x7659_2023_02_01,CUS_0x7659,2023-02-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-05-01
CUS_0x7659_2023_02_01,CUS_0x7659,2023-02-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-06-01
CUS_0x7659_2023_02_01,CUS_0x7659,2023-02-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-07-01
CUS_0x7659_2023_02_01,CUS_0x7659,2023-02-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-08-01
CUS_0x7659_2023_02_01,CUS_0x7659,2023-02-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2023-09-01
CUS_0x7659_2023_02_01,CUS_0x7659,2023-02-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2023-10-01
CUS_0x7659_2023_02_01,CUS_0x7659,2023-02-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2023-11-01
CUS_0x7659_2023_02_01,CUS_0x7659,2023-02-01,10,10,10000,1000.0,1000.0,0.0,0.0,2023-12-01
CUS_0x7666_2024_11_01,CUS_0x7666,2024-11-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-11-01
CUS_0x7666_2024_11_01,CUS_0x7666,2024-11-01,10,1,10000,1000.0,0.0,1000.0,10000.0,2024-12-01
CUS_0x7666_2024_11_01,CUS_0x7666,2024-11-01,10,2,10000,1000.0,2000.0,0.0,8000.0,2025-01-01
CUS_0x7666_2024_11_01,CUS_0x7666,2024-11-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2025-02-01
CUS_0x7666_2024_11_01,CUS_0x7666,2024-11-01,10,4,10000,1000.0,0.0,2000.0,8000.0,2025-03-01
CUS_0x7666_2024_11_01,CUS_0x7666,2024-11-01,10,5,10000,1000.0,0.0,3000.0,8000.0,2025-04-01
CUS_0x7666_2024_11_01,CUS_0x7666,2024-11-01,10,6,10000,1000.0,0.0,4000.0,8000.0,2025-05-01
CUS_0x7666_2024_11_01,CUS_0x7666,2024-11-01,10,7,10000,1000.0,0.0,5000.0,8000.0,2025-06-01
CUS_0x7666_2024_11_01,CUS_0x7666,2024-11-01,10,8,10000,1000.0,0.0,6000.0,8000.0,2025-07-01
CUS_0x7666_2024_11_01,CUS_0x7666,2024-11-01,10,9,10000,1000.0,0.0,7000.0,8000.0,2025-08-01
CUS_0x7666_2024_11_01,CUS_0x7666,2024-11-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-09-01
CUS_0x7671_2023_12_01,CUS_0x7671,2023-12-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-12-01
CUS_0x7671_2023_12_01,CUS_0x7671,2023-12-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-01-01
CUS_0x7671_2023_12_01,CUS_0x7671,2023-12-01,10,2,10000,1000.0,0.0,1000.0,9000.0,2024-02-01
CUS_0x7671_2023_12_01,CUS_0x7671,2023-12-01,10,3,10000,1000.0,2000.0,0.0,7000.0,2024-03-01
CUS_0x7671_2023_12_01,CUS_0x7671,2023-12-01,10,4,10000,1000.0,0.0,1000.0,7000.0,2024-04-01
CUS_0x7671_2023_12_01,CUS_0x7671,2023-12-01,10,5,10000,1000.0,0.0,2000.0,7000.0,2024-05-01
CUS_0x7671_2023_12_01,CUS_0x7671,2023-12-01,10,6,10000,1000.0,0.0,3000.0,7000.0,2024-06-01
CUS_0x7671_2023_12_01,CUS_0x7671,2023-12-01,10,7,10000,1000.0,0.0,4000.0,7000.0,2024-07-01
CUS_0x7671_2023_12_01,CUS_0x7671,2023-12-01,10,8,10000,1000.0,0.0,5000.0,7000.0,2024-08-01
CUS_0x7671_2023_12_01,CUS_0x7671,2023-12-01,10,9,10000,1000.0,0.0,6000.0,7000.0,2024-09-01
CUS_0x7671_2023_12_01,CUS_0x7671,2023-12-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2024-10-01
CUS_0x7694_2023_09_01,CUS_0x7694,2023-09-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-09-01
CUS_0x7694_2023_09_01,CUS_0x7694,2023-09-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-10-01
CUS_0x7694_2023_09_01,CUS_0x7694,2023-09-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-11-01
CUS_0x7694_2023_09_01,CUS_0x7694,2023-09-01,10,3,10000,1000.0,0.0,1000.0,8000.0,2023-12-01
CUS_0x7694_2023_09_01,CUS_0x7694,2023-09-01,10,4,10000,1000.0,2000.0,0.0,6000.0,2024-01-01
CUS_0x7694_2023_09_01,CUS_0x7694,2023-09-01,10,5,10000,1000.0,0.0,1000.0,6000.0,2024-02-01
CUS_0x7694_2023_09_01,CUS_0x7694,2023-09-01,10,6,10000,1000.0,0.0,2000.0,6000.0,2024-03-01
CUS_0x7694_2023_09_01,CUS_0x7694,2023-09-01,10,7,10000,1000.0,0.0,3000.0,6000.0,2024-04-01
CUS_0x7694_2023_09_01,CUS_0x7694,2023-09-01,10,8,10000,1000.0,0.0,4000.0,6000.0,2024-05-01
CUS_0x7694_2023_09_01,CUS_0x7694,2023-09-01,10,9,10000,1000.0,0.0,5000.0,6000.0,2024-06-01
CUS_0x7694_2023_09_01,CUS_0x7694,2023-09-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2024-07-01
CUS_0x7699_2023_10_01,CUS_0x7699,2023-10-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-10-01
CUS_0x7699_2023_10_01,CUS_0x7699,2023-10-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-11-01
CUS_0x7699_2023_10_01,CUS_0x7699,2023-10-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-12-01
CUS_0x7699_2023_10_01,CUS_0x7699,2023-10-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-01-01
CUS_0x7699_2023_10_01,CUS_0x7699,2023-10-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-02-01
CUS_0x7699_2023_10_01,CUS_0x7699,2023-10-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-03-01
CUS_0x7699_2023_10_01,CUS_0x7699,2023-10-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-04-01
CUS_0x7699_2023_10_01,CUS_0x7699,2023-10-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-05-01
CUS_0x7699_2023_10_01,CUS_0x7699,2023-10-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-06-01
CUS_0x7699_2023_10_01,CUS_0x7699,2023-10-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-07-01
CUS_0x7699_2023_10_01,CUS_0x7699,2023-10-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-08-01
CUS_0x76d4_2023_06_01,CUS_0x76d4,2023-06-01,10,0,10000,0.0,0.0,0.0,10000.0,2023-06-01
CUS_0x76d4_2023_06_01,CUS_0x76d4,2023-06-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2023-07-01
CUS_0x76d4_2023_06_01,CUS_0x76d4,2023-06-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2023-08-01
CUS_0x76d4_2023_06_01,CUS_0x76d4,2023-06-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2023-09-01
CUS_0x76d4_2023_06_01,CUS_0x76d4,2023-06-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2023-10-01
CUS_0x76d4_2023_06_01,CUS_0x76d4,2023-06-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2023-11-01
CUS_0x76d4_2023_06_01,CUS_0x76d4,2023-06-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2023-12-01
CUS_0x76d4_2023_06_01,CUS_0x76d4,2023-06-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-01-01
CUS_0x76d4_2023_06_01,CUS_0x76d4,2023-06-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-02-01
CUS_0x76d4_2023_06_01,CUS_0x76d4,2023-06-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-03-01
CUS_0x76d4_2023_06_01,CUS_0x76d4,2023-06-01,10,10,10000,1000.0,1000.0,0.0,0.0,2024-04-01
CUS_0x7711_2024_03_01,CUS_0x7711,2024-03-01,10,0,10000,0.0,0.0,0.0,10000.0,2024-03-01
CUS_0x7711_2024_03_01,CUS_0x7711,2024-03-01,10,1,10000,1000.0,1000.0,0.0,9000.0,2024-04-01
CUS_0x7711_2024_03_01,CUS_0x7711,2024-03-01,10,2,10000,1000.0,1000.0,0.0,8000.0,2024-05-01
CUS_0x7711_2024_03_01,CUS_0x7711,2024-03-01,10,3,10000,1000.0,1000.0,0.0,7000.0,2024-06-01
CUS_0x7711_2024_03_01,CUS_0x7711,2024-03-01,10,4,10000,1000.0,1000.0,0.0,6000.0,2024-07-01
CUS_0x7711_2024_03_01,CUS_0x7711,2024-03-01,10,5,10000,1000.0,1000.0,0.0,5000.0,2024-08-01
CUS_0x7711_2024_03_01,CUS_0x7711,2024-03-01,10,6,10000,1000.0,1000.0,0.0,4000.0,2024-09-01
CUS_0x7711_2024_03_01,CUS_0x7711,2024-03-01,10,7,10000,1000.0,1000.0,0.0,3000.0,2024-10-01
CUS_0x7711_2024_03_01,CUS_0x7711,2024-03-01,10,8,10000,1000.0,1000.0,0.0,2000.0,2024-11-01
CUS_0x7711_2024_03_01,CUS_0x7711,2024-03-01,10,9,10000,1000.0,1000.0,0.0,1000.0,2024-12-01
CUS_0x7711_2024_03_01,CUS_0x7711,2024-03-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-01-01
